cve_id,package_guess,cwe_id,cvss_base_score,cvss_exploitability,vuln_count_12m,days_since_patch,patch_lag_days,has_exploit,dependency_depth,maintainer_activity,severity_label
CVE-2023-54363,contains,CWE-79,6.1,2.8,186.0,,,0,,,MEDIUM
CVE-2026-40112,teams,CWE-79,5.4,2.8,7.0,0.0,0.0,1,0.0,0.17,MEDIUM
CVE-2026-1115,vulnerability,CWE-79,9.6,2.8,160.0,,,1,,,CRITICAL
CVE-2026-34477,fix,CWE-297,5.9,2.2,1.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-35643,before,CWE-940,8.8,2.8,32.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-32893,learning,CWE-79,5.4,2.3,14.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-40190,provide,CWE-1321,5.6,2.2,2.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2026-4895,and,CWE-79,6.4,3.1,71.0,,,0,,,MEDIUM
CVE-2026-5226,plugin,CWE-79,6.1,2.8,42.0,,,0,,,MEDIUM
CVE-2026-31845,reflected,CWE-79,9.3,2.8,91.0,,,0,,,CRITICAL
CVE-2026-1116,vulnerability,CWE-79,6.1,2.8,161.0,,,1,,,MEDIUM
CVE-2017-20239,contains,CWE-79,6.1,2.8,187.0,,,1,,,MEDIUM
CVE-2026-25204,untrusted,CWE-502,6.2,2.5,2.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-35337,vulnerability,CWE-502,8.8,2.8,162.0,,,0,,,HIGH
CVE-2026-35565,via,CWE-79,5.4,2.3,3.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2025-63743,vulnerability,CWE-79,5.4,2.8,163.0,,,0,,,MEDIUM
CVE-2025-69624,before,CWE-476,7.5,3.9,33.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2025-69627,for,CWE-416,8.4,2.5,48.0,,,0,,,HIGH
CVE-2026-28291,enables,CWE-78,8.1,2.2,2.0,,,1,,,HIGH
CVE-2026-27674,vulnerability,CWE-94,6.1,2.8,164.0,,,0,,,MEDIUM
CVE-2026-27683,application,CWE-79,4.1,2.3,27.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-39422,assistant,CWE-79,5.4,2.3,6.0,13.0,13.0,1,4.0,1.67,MEDIUM
CVE-2026-39423,assistant,CWE-79,5.4,2.3,7.0,13.0,13.0,0,4.0,1.67,MEDIUM
CVE-2026-39425,assistant,CWE-80,5.4,2.3,9.0,13.0,13.0,0,4.0,1.67,MEDIUM
CVE-2026-39426,assistant,CWE-79,5.4,2.3,10.0,13.0,13.0,0,4.0,1.67,MEDIUM
CVE-2026-4388,plugin,CWE-79,7.2,3.9,43.0,,,0,,,HIGH
CVE-2025-69993,versions,CWE-79,6.1,2.8,465.0,0.0,0.0,1,1.0,0.0,MEDIUM
CVE-2026-37980,flaw,CWE-79,6.9,1.7,5.0,,,0,,,MEDIUM
CVE-2025-65132,vulnerable,CWE-79,6.1,2.8,40.0,,,0,,,MEDIUM
CVE-2026-21331,versions,CWE-79,6.1,2.8,466.0,0.0,0.0,0,1.0,0.0,MEDIUM
CVE-2026-24906,and,CWE-79,5.4,2.3,72.0,,,0,,,MEDIUM
CVE-2026-24907,and,CWE-79,5.4,2.3,73.0,,,0,,,MEDIUM
CVE-2026-27288,versions,CWE-79,5.4,2.3,467.0,0.0,0.0,0,1.0,0.0,MEDIUM
CVE-2026-34614,versions,CWE-79,6.1,2.8,468.0,0.0,0.0,0,1.0,0.0,MEDIUM
CVE-2026-5752,allows,,9.3,2.5,24.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2026-34623,versions,CWE-79,5.4,2.3,469.0,0.0,0.0,0,1.0,0.0,MEDIUM
CVE-2026-34624,versions,CWE-79,5.4,2.3,470.0,0.0,0.0,0,1.0,0.0,MEDIUM
CVE-2026-34625,versions,CWE-79,5.4,2.3,471.0,0.0,0.0,0,1.0,0.0,MEDIUM
CVE-2026-25133,and,CWE-79,4.8,1.7,74.0,,,0,,,MEDIUM
CVE-2026-34161,learning,CWE-79,5.4,2.3,15.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-34212,collaborative,CWE-79,5.4,2.3,3.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2026-39842,and,CWE-94,9.9,3.1,75.0,,,1,,,CRITICAL
CVE-2026-40105,generic,CWE-80,6.1,2.8,9.0,0.0,0.0,0,1.0,0.33,MEDIUM
CVE-2026-5160,the,CWE-79,6.1,2.8,75.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2025-40899,vulnerability,CWE-79,8.9,2.3,165.0,,,0,,,HIGH
CVE-2026-3643,plugin,CWE-79,7.2,3.9,44.0,,,0,,,HIGH
CVE-2026-4005,plugin,CWE-79,6.4,3.1,45.0,,,0,,,MEDIUM
CVE-2026-5758,vulnerable,,6.5,3.9,41.0,,,0,,,MEDIUM
CVE-2026-33889,content,CWE-79,5.4,2.3,5.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2026-35569,content,CWE-79,8.7,2.3,6.0,0.0,0.0,1,0.0,0.0,HIGH
CVE-2026-40179,monitoring,CWE-79,6.1,2.8,2.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-40322,personal,CWE-79,9.0,2.3,14.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2026-40262,versions,CWE-79,8.7,2.3,471.0,0.0,0.0,0,1.0,0.0,HIGH
CVE-2026-4666,plugin,CWE-862,6.5,2.8,46.0,,,0,,,MEDIUM
CVE-2026-40283,web,CWE-79,6.8,2.3,35.0,,,1,,,MEDIUM
CVE-2026-33436,locally,CWE-20,3.1,1.6,2.0,,,1,,,LOW
CVE-2026-40284,web,CWE-79,6.8,2.3,36.0,,,0,,,MEDIUM
CVE-2026-40302,zrok,CWE-79,6.1,2.8,1.0,0.0,0.0,0,3.0,1.67,MEDIUM
CVE-2026-40353,wger,CWE-79,5.4,2.3,1.0,0.0,0.0,1,1.0,0.0,MEDIUM
CVE-2026-40477,template,CWE-917,9.0,2.2,3.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2026-40478,template,CWE-917,9.0,2.2,4.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2026-40479,time,CWE-79,5.4,2.3,1.0,,,1,,,MEDIUM
CVE-2026-40490,library,CWE-200,6.8,2.2,42.0,86.0,86.0,0,7.0,5.83,MEDIUM
CVE-2026-41242,protobufjs,CWE-94,9.8,3.9,1.0,,,1,,,CRITICAL
CVE-2026-34429,prior,CWE-79,5.4,2.3,4.0,0.0,0.0,0,2.0,0.0,MEDIUM
CVE-2026-41245,open,CWE-22,5.9,2.2,74.0,,,0,,,MEDIUM
CVE-2026-23752,before,CWE-79,4.8,1.7,36.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-23753,before,CWE-79,4.8,1.7,37.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-23756,before,CWE-79,5.4,2.3,38.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-23757,before,CWE-79,5.4,2.3,39.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-23758,before,CWE-79,5.4,2.3,40.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-39112,vulnerability,CWE-79,5.4,2.3,166.0,,,0,,,MEDIUM
CVE-2026-32613,open,CWE-94,9.9,3.1,75.0,,,0,,,CRITICAL
CVE-2026-34403,web,CWE-1385,8.1,2.8,37.0,,,1,,,HIGH
CVE-2026-6754,the,CWE-416,7.5,3.9,72.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-6757,pointer,CWE-824,6.3,2.8,4.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-6758,the,CWE-416,7.5,3.9,73.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-6779,issue,CWE-20,5.3,3.9,18.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-31013,has,CWE-79,6.1,2.8,7.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-35451,open,CWE-79,5.7,2.1,76.0,,,0,,,MEDIUM
CVE-2026-40568,free,CWE-79,8.5,3.1,46.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-40608,web,CWE-770,6.2,2.5,38.0,,,1,,,MEDIUM
CVE-2026-22003,the,CWE-400,6.0,0.8,74.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-22007,the,CWE-200,2.9,1.4,75.0,0.0,0.0,0,0.0,0.0,LOW
CVE-2026-22008,supported,CWE-250,3.7,2.2,2.0,,,0,,,LOW
CVE-2026-22013,the,CWE-693,5.3,1.6,76.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-22016,the,CWE-200,7.5,3.9,77.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-22018,the,CWE-770,3.7,2.2,78.0,0.0,0.0,0,0.0,0.0,LOW
CVE-2026-22021,the,CWE-400,5.3,3.9,79.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-34268,the,CWE-200,2.9,1.4,80.0,0.0,0.0,0,0.0,0.0,LOW
CVE-2026-34282,the,CWE-400,7.5,3.9,81.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-35229,the,CWE-284,7.5,3.9,82.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-40911,open,CWE-94,10.0,3.9,77.0,,,1,,,CRITICAL
CVE-2026-40927,collaborative,CWE-79,5.4,2.3,4.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-4074,plugin,CWE-79,6.4,3.1,47.0,,,0,,,MEDIUM
CVE-2026-4089,plugin,CWE-79,6.4,3.1,48.0,,,0,,,MEDIUM
CVE-2026-4279,plugin,CWE-79,6.4,3.1,49.0,,,0,,,MEDIUM
CVE-2024-58344,contains,CWE-79,6.4,3.1,188.0,,,0,,,MEDIUM
CVE-2026-30139,reflected,CWE-79,6.1,2.8,92.0,,,0,,,MEDIUM
CVE-2026-5816,has,CWE-41,8.0,1.6,8.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-41468,embeds,CWE-1104,8.7,2.1,1.0,,,0,,,HIGH
CVE-2026-41469,does,CWE-693,5.2,2.1,4.0,,,0,,,MEDIUM
CVE-2026-3673,authenticated,CWE-79,5.4,2.3,5.0,,,1,,,MEDIUM
CVE-2026-6019,returns,CWE-150,6.1,2.8,1.0,101.0,101.0,1,3.0,0.5,MEDIUM
CVE-2026-4918,vulnerable,CWE-79,5.5,2.3,41.0,,,0,,,MEDIUM
CVE-2026-4919,vulnerable,CWE-79,4.8,1.7,42.0,,,0,,,MEDIUM
CVE-2026-41180,open,CWE-22,7.5,1.6,78.0,,,0,,,HIGH
CVE-2026-3007,exploitation,CWE-79,5.4,2.3,2.0,,,0,,,MEDIUM
CVE-2026-4512,plugin,CWE-79,3.5,0.9,50.0,,,0,,,LOW
CVE-2026-40470,critical,CWE-79,9.9,3.1,6.0,,,0,,,CRITICAL
CVE-2026-41241,pretalx,CWE-79,8.7,2.3,1.0,75.0,75.0,0,3.0,1.33,HIGH
CVE-2026-41247,file,CWE-78,9.8,3.9,8.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2026-41269,drag,CWE-434,7.1,2.8,6.0,0.0,0.0,1,0.0,0.0,HIGH
CVE-2026-31953,open,CWE-79,6.4,3.1,79.0,,,0,,,MEDIUM
CVE-2026-4078,plugin,CWE-79,6.4,3.1,50.0,,,0,,,MEDIUM
CVE-2026-39920,versions,CWE-1188,9.8,3.9,472.0,0.0,0.0,0,1.0,0.0,CRITICAL
CVE-2026-40897,extensive,CWE-915,8.8,2.8,1.0,,,0,,,HIGH
CVE-2026-42041,promise,CWE-287,4.8,2.2,1.0,0.0,0.0,1,1.0,0.0,MEDIUM
CVE-2026-42042,promise,CWE-183,5.4,2.8,2.0,0.0,0.0,1,1.0,0.0,MEDIUM
CVE-2026-41421,personal,CWE-78,8.8,2.0,15.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-41433,provides,CWE-22,8.4,2.0,25.0,0.0,0.0,1,0.0,0.0,HIGH
CVE-2026-41248,the,CWE-436,9.1,3.9,83.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2026-41472,versions,CWE-79,6.1,2.8,473.0,0.0,0.0,1,1.0,0.0,MEDIUM
CVE-2026-40048,class,CWE-502,7.8,1.8,1.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-40473,type,CWE-502,8.8,2.8,1.0,,,0,,,HIGH
CVE-2026-40860,and,CWE-502,9.8,3.9,76.0,,,0,,,CRITICAL
CVE-2026-40858,remote,CWE-502,8.8,2.8,3.0,,,0,,,HIGH
CVE-2026-27172,the,CWE-502,8.8,2.8,84.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-41467,versions,CWE-79,5.4,2.3,474.0,0.0,0.0,0,1.0,0.0,MEDIUM
CVE-2026-29971,reflected,CWE-79,6.1,2.8,93.0,,,0,,,MEDIUM
CVE-2026-7191,use,CWE-94,7.2,1.2,1.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-37750,reflected,CWE-79,6.1,2.8,94.0,,,0,,,MEDIUM
CVE-2025-10503,authentication,CWE-79,6.1,2.8,3.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-42523,and,CWE-79,9.0,2.3,79.0,,,0,,,CRITICAL
CVE-2026-40230,contains,CWE-79,5.4,2.3,189.0,,,1,,,MEDIUM
CVE-2018-25309,threads,CWE-79,7.2,3.9,1.0,,,1,,,HIGH
CVE-2026-6498,plugin,CWE-345,5.3,3.9,51.0,,,0,,,MEDIUM
CVE-2026-1493,vulnerable,CWE-79,5.4,2.3,42.0,,,0,,,MEDIUM
CVE-2026-7429,contains,CWE-79,4.6,2.1,191.0,,,0,,,MEDIUM
CVE-2026-3346,through,CWE-89,6.4,3.1,46.0,,,0,,,MEDIUM
CVE-2026-37503,thru,CWE-79,6.9,1.7,5.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2025-69606,vulnerability,CWE-79,6.1,2.8,160.0,,,0,,,MEDIUM
CVE-2026-5109,plugin,CWE-79,7.2,3.9,52.0,,,0,,,HIGH
CVE-2026-5110,plugin,CWE-79,7.2,3.9,53.0,,,0,,,HIGH
CVE-2026-4024,for,CWE-862,5.3,3.9,49.0,,,0,,,MEDIUM
CVE-2026-42366,reflected,CWE-79,7.4,2.8,95.0,,,0,,,HIGH
CVE-2026-7371,reflected,CWE-79,7.4,2.8,96.0,,,0,,,HIGH
CVE-2026-42077,engine,CWE-1321,5.2,0.5,2.0,,,0,,,MEDIUM
CVE-2026-41686,for,CWE-732,4.4,1.8,49.0,,,0,,,MEDIUM
CVE-2026-42231,open,CWE-1321,8.8,2.8,80.0,,,0,,,HIGH
CVE-2026-42235,open,CWE-79,9.6,2.8,82.0,,,0,,,CRITICAL
CVE-2026-4665,plugin,CWE-79,6.4,3.1,54.0,,,0,,,MEDIUM
CVE-2023-54342,versions,CWE-306,9.8,3.9,476.0,0.0,0.0,0,1.0,0.0,CRITICAL
CVE-2023-54349,contains,CWE-79,6.1,2.8,192.0,,,0,,,MEDIUM
CVE-2026-7411,versions,CWE-22,10.0,3.9,477.0,0.0,0.0,0,1.0,0.0,CRITICAL
CVE-2026-7412,versions,CWE-918,8.6,3.9,478.0,0.0,0.0,0,1.0,0.0,HIGH
CVE-2026-38432,and,CWE-79,6.1,2.8,79.0,,,1,,,MEDIUM
CVE-2026-35453,library,CWE-79,5.4,2.3,44.0,68.0,68.0,1,7.0,5.83,MEDIUM
CVE-2026-39852,framework,CWE-863,8.2,3.9,38.0,,,0,,,HIGH
CVE-2026-6222,plugin,CWE-862,5.3,1.6,55.0,,,0,,,MEDIUM
CVE-2026-41661,user,CWE-79,6.1,2.8,2.0,,,0,,,MEDIUM
CVE-2026-41672,xmldom,CWE-91,7.5,3.9,2.0,,,0,,,HIGH
CVE-2026-41673,xmldom,CWE-674,7.5,3.9,3.0,,,0,,,HIGH
CVE-2026-41674,xmldom,CWE-91,7.5,3.9,4.0,,,0,,,HIGH
CVE-2026-41675,xmldom,CWE-91,7.5,3.9,5.0,,,0,,,HIGH
CVE-2026-41139,extensive,CWE-915,8.8,2.8,2.0,,,0,,,HIGH
CVE-2026-41650,allows,CWE-91,6.1,2.8,23.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2026-42239,version,CWE-1004,8.1,1.7,58.0,0.0,0.0,1,0.0,0.0,HIGH
CVE-2026-41691,library,CWE-22,6.5,3.9,45.0,66.0,66.0,0,7.0,5.83,MEDIUM
CVE-2026-41692,library,CWE-79,4.7,1.6,46.0,66.0,66.0,0,7.0,5.83,MEDIUM
CVE-2026-41929,before,CWE-79,6.1,2.8,40.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-41646,vulnerability,CWE-284,5.5,1.8,161.0,,,0,,,MEDIUM
CVE-2026-43940,electerm,CWE-22,8.4,2.5,1.0,,,0,,,HIGH
CVE-2026-43942,electerm,CWE-200,5.5,1.8,2.0,,,0,,,MEDIUM
CVE-2026-41512,model,CWE-94,9.9,3.1,1.0,,,1,,,CRITICAL
CVE-2026-41524,commit,CWE-79,8.7,2.3,1.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-41575,from,CWE-79,6.1,2.8,3.0,,,0,,,MEDIUM
CVE-2026-41576,commit,CWE-79,7.1,2.8,2.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-42794,vulnerability,CWE-79,6.1,2.8,162.0,,,0,,,MEDIUM
CVE-2026-42224,set,CWE-79,7.6,1.0,1.0,,,0,,,HIGH
CVE-2026-42451,digital,CWE-79,6.3,0.8,1.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-41311,compatible,CWE-674,7.5,3.9,7.0,,,1,,,HIGH
CVE-2026-8216,vulnerability,CWE-287,7.3,3.9,162.0,,,0,,,HIGH
CVE-2026-6735,versions,CWE-79,6.1,2.8,479.0,0.0,0.0,1,1.0,0.0,MEDIUM
CVE-2021-47910,contains,CWE-79,6.4,3.1,193.0,,,0,,,MEDIUM
CVE-2021-47922,contains,CWE-79,6.4,3.1,194.0,,,0,,,MEDIUM
CVE-2021-47926,contains,CWE-79,6.4,3.1,195.0,,,0,,,MEDIUM
CVE-2021-47927,contains,CWE-79,6.4,3.1,196.0,,,0,,,MEDIUM
CVE-2021-47929,contains,CWE-79,6.4,3.1,197.0,,,0,,,MEDIUM
CVE-2021-47931,contains,CWE-79,6.4,3.1,198.0,,,0,,,MEDIUM
CVE-2021-47947,contains,CWE-79,6.4,3.1,199.0,,,0,,,MEDIUM
CVE-2021-47950,contains,CWE-79,6.4,3.1,200.0,,,0,,,MEDIUM
CVE-2021-47951,contains,CWE-79,6.4,3.1,201.0,,,0,,,MEDIUM
CVE-2022-50943,contains,CWE-79,6.1,2.8,202.0,,,1,,,MEDIUM
CVE-2022-50945,plugin,CWE-79,6.4,3.1,56.0,,,0,,,MEDIUM
CVE-2022-50947,and,CWE-79,6.4,3.1,80.0,,,0,,,MEDIUM
CVE-2022-50949,sync,CWE-79,6.4,3.1,1.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2022-50957,contains,CWE-79,6.1,2.8,203.0,,,1,,,MEDIUM
CVE-2022-50958,contains,CWE-79,6.1,2.8,204.0,,,0,,,MEDIUM
CVE-2022-50959,contains,CWE-79,6.1,2.8,205.0,,,0,,,MEDIUM
CVE-2022-50960,for,CWE-79,6.1,2.8,50.0,,,0,,,MEDIUM
CVE-2022-50961,contains,CWE-79,6.4,3.1,206.0,,,0,,,MEDIUM
CVE-2022-50970,contains,CWE-79,5.4,2.3,207.0,,,0,,,MEDIUM
CVE-2025-61305,reflected,CWE-79,6.1,2.8,96.0,,,0,,,MEDIUM
CVE-2025-61306,reflected,CWE-79,6.1,2.8,97.0,,,0,,,MEDIUM
CVE-2025-61307,reflected,CWE-79,6.1,2.8,98.0,,,0,,,MEDIUM
CVE-2025-61308,reflected,CWE-79,6.1,2.8,99.0,,,0,,,MEDIUM
CVE-2025-61309,reflected,CWE-79,6.1,2.8,100.0,,,0,,,MEDIUM
CVE-2025-61310,reflected,CWE-79,6.1,2.8,101.0,,,0,,,MEDIUM
CVE-2025-61311,reflected,CWE-79,7.3,2.1,102.0,,,0,,,HIGH
CVE-2025-61312,reflected,CWE-79,7.3,2.1,103.0,,,0,,,HIGH
CVE-2025-61313,reflected,CWE-79,7.3,2.1,104.0,,,0,,,HIGH
CVE-2025-61314,reflected,CWE-79,7.3,2.1,105.0,,,0,,,HIGH
CVE-2026-42612,stored,CWE-79,8.5,3.1,53.0,,,1,,,HIGH
CVE-2026-42841,authenticated,CWE-79,4.8,1.7,7.0,,,1,,,MEDIUM
CVE-2026-7814,scripting,CWE-79,4.8,1.7,85.0,,,1,,,MEDIUM
CVE-2026-42349,the,CWE-754,8.1,2.8,86.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-42842,form,CWE-79,5.4,2.3,1.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-45004,before,CWE-427,7.8,1.8,39.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-42872,web,CWE-79,6.1,2.8,39.0,,,0,,,MEDIUM
CVE-2026-45025,web,CWE-79,6.8,2.3,40.0,,,0,,,MEDIUM
CVE-2026-45026,web,CWE-79,6.8,2.3,41.0,,,0,,,MEDIUM
CVE-2026-42188,bridge,CWE-918,2.4,0.9,1.0,,,0,,,LOW
CVE-2026-43878,open,CWE-79,6.1,2.8,83.0,,,0,,,MEDIUM
CVE-2026-43887,service,CWE-79,7.3,2.1,2.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-43900,artificial,CWE-79,9.3,2.8,4.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2026-45392,scripting,CWE-79,8.7,2.3,86.0,,,0,,,HIGH
CVE-2026-7626,for,CWE-200,5.3,3.9,51.0,,,0,,,MEDIUM
CVE-2026-25789,devices,CWE-79,7.1,1.2,1.0,,,0,,,HIGH
CVE-2026-45091,secret,CWE-200,9.1,3.9,1.0,0.0,0.0,0,1.0,0.0,CRITICAL
CVE-2026-8388,boundary,CWE-119,6.5,3.9,6.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-8389,miscompilation,CWE-119,8.8,2.8,10.0,,,0,,,HIGH
CVE-2026-8390,the,CWE-416,7.3,3.9,87.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-8391,issue,CWE-20,5.3,3.9,19.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2025-70842,vulnerability,CWE-79,5.4,2.3,159.0,,,0,,,MEDIUM
CVE-2026-33117,library,CWE-287,9.1,3.9,47.0,61.0,61.0,0,7.0,5.83,CRITICAL
CVE-2026-23819,vulnerability,CWE-79,8.8,2.1,160.0,,,0,,,HIGH
CVE-2026-34655,versions,CWE-79,4.8,1.7,482.0,0.0,0.0,0,1.0,0.0,MEDIUM
CVE-2026-34658,versions,CWE-79,4.8,1.7,483.0,0.0,0.0,0,1.0,0.0,MEDIUM
CVE-2026-34686,versions,CWE-79,8.7,2.3,484.0,0.0,0.0,0,1.0,0.0,HIGH
CVE-2026-42338,library,CWE-79,6.1,2.8,48.0,61.0,61.0,1,7.0,5.83,MEDIUM
CVE-2026-44225,lightweight,CWE-22,9.3,2.8,8.0,0.0,0.0,0,4.0,0.0,CRITICAL
CVE-2026-44241,full,CWE-400,7.5,3.9,3.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-44242,full,CWE-400,3.7,2.2,4.0,0.0,0.0,0,0.0,0.0,LOW
CVE-2026-44259,for,CWE-80,4.6,2.1,52.0,,,0,,,MEDIUM
CVE-2026-41901,template,CWE-917,9.0,2.2,6.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2026-8336,invoking,CWE-416,7.5,1.6,1.0,0.0,0.0,0,0.0,0.08,HIGH
CVE-2020-37174,for,CWE-79,5.5,2.3,53.0,,,0,,,MEDIUM
CVE-2020-37222,contains,CWE-79,7.2,3.9,208.0,,,0,,,HIGH
CVE-2020-37225,contains,CWE-79,6.4,3.1,209.0,,,0,,,MEDIUM
CVE-2026-44288,protobufjs,CWE-176,5.3,3.9,2.0,,,0,,,MEDIUM
CVE-2026-44289,protobufjs,CWE-674,7.5,3.9,3.0,,,0,,,HIGH
CVE-2026-44290,protobufjs,CWE-1321,7.5,3.9,4.0,,,0,,,HIGH
CVE-2026-44291,protobufjs,CWE-94,8.1,2.2,5.0,,,0,,,HIGH
CVE-2026-44292,protobufjs,CWE-1321,5.3,3.9,6.0,,,0,,,MEDIUM
CVE-2026-44293,protobufjs,CWE-94,8.8,2.8,7.0,,,0,,,HIGH
CVE-2026-44294,protobufjs,CWE-20,5.3,3.9,8.0,,,0,,,MEDIUM
CVE-2026-44295,the,CWE-94,8.7,2.3,88.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-44455,application,CWE-74,4.7,1.6,32.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-44456,application,CWE-400,6.5,3.9,33.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-44457,application,CWE-524,5.3,3.9,34.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-44458,application,CWE-74,4.3,2.8,35.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-44459,application,CWE-1284,3.8,1.2,36.0,0.0,0.0,0,0.0,0.0,LOW
CVE-2026-45740,protobufjs,CWE-674,5.3,3.9,9.0,,,0,,,MEDIUM
CVE-2026-44005,open,CWE-94,10.0,3.9,84.0,,,1,,,CRITICAL
CVE-2026-44580,framework,CWE-79,6.1,2.8,41.0,,,0,,,MEDIUM
CVE-2026-0256,stored,CWE-79,4.8,1.7,54.0,,,0,,,MEDIUM
CVE-2026-8496,scripting,,6.1,2.8,87.0,,,0,,,MEDIUM
CVE-2025-27852,locally,CWE-79,5.0,1.8,3.0,,,0,,,MEDIUM
CVE-2026-39428,ecommerce,CWE-79,4.8,1.7,12.0,,,0,,,MEDIUM
CVE-2026-44376,ecommerce,CWE-79,6.1,2.8,13.0,,,0,,,MEDIUM
CVE-2026-45228,before,CWE-79,5.4,2.3,41.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-46419,before,CWE-253,7.5,1.6,42.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-5361,plugin,CWE-79,6.4,3.1,56.0,,,0,,,MEDIUM
CVE-2025-12669,has,CWE-94,5.4,2.3,9.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-6073,has,CWE-79,8.7,2.3,11.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-7377,has,CWE-79,8.7,2.3,12.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-7481,has,CWE-79,8.7,2.3,13.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-44501,metadata,CWE-502,4.3,2.8,1.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2026-42555,business,CWE-94,9.1,2.3,1.0,,,0,,,CRITICAL
CVE-2026-22707,open,CWE-434,5.4,2.8,85.0,,,0,,,MEDIUM
CVE-2026-44633,application,CWE-863,8.1,2.8,37.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2026-6415,plugin,CWE-79,6.4,3.1,55.0,,,0,,,MEDIUM
CVE-2026-41553,used,CWE-78,10.0,3.9,2.0,,,0,,,CRITICAL
CVE-2026-35194,injection,CWE-94,8.1,2.8,9.0,,,0,,,HIGH
